lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,BRK.A,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,RDS.A,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO
1586360256.408974,165.84,265.655,2026.545,1203.97,196.27,171.155,0,139.375,122.07,173.53,114.8,92.9,50.455,267.93,58.945,57.005,255.88,29.525,79.91,195.9,85.32,46.83,33.96,23.09,131.35,101.73,42.45,41.63,121.91,39.925,373.94,52.31,37.645,266.48,310.055,83.955,83.1,37.47,142.98,304.52,57.345,114.28,85.4,212.0,149.745,178.525,97.205,43.47,75.38,294.94
1586360316.614182,165.735,265.37,2026.465,1202.83,196.22,171.155,0,139.395,122.07,173.74,114.79,92.855,50.45,268.32,58.88,57.015,256.115,29.51,79.875,195.9,85.32,46.875,33.935,23.1,131.27,101.67,42.46,41.59,121.91,39.925,373.845,52.175,37.625,266.65,310.165,84.09,83.05,37.535,142.98,304.52,57.33,114.28,85.54,212.12,149.685,178.63,97.19,43.47,75.38,294.94
1586360376.821223,165.73,265.37,2024.755,1202.2,196.26,171.155,0,139.39,122.07,173.7,114.78,92.855,50.45,267.93,58.9,57.055,256.975,29.51,79.85,195.9,85.32,46.865,33.935,23.075,131.33,101.55,42.5,41.585,121.91,39.925,373.845,52.215,37.675,266.32,310.085,84.19,83.09,37.52,142.98,304.88,57.425,114.28,85.5,212.12,149.745,178.54,97.23,43.47,75.38,294.94
1586360437.181148,165.86,265.37,2025.94,1202.2,196.23,171.325,0,139.39,122.02,173.7,114.86,93.11,50.5,268.26,58.98,57.045,257.8,29.52,79.84,196.32,85.32,46.82,33.945,23.135,131.33,102.035,42.59,41.58,121.91,39.925,374.31,52.215,37.69,266.83,310.465,84.33,83.09,37.52,142.98,304.88,57.445,114.28,85.525,212.12,149.87,178.635,97.18,43.5,75.38,294.94
1586360497.393122,165.91,265.37,2025.68,1202.2,196.31,171.22,0,139.36,121.89,173.97,114.76,93.21,50.46,268.605,58.94,57.015,257.45,29.5,79.815,196.32,85.32,46.81,33.945,23.15,131.33,102.2,42.565,41.51,121.91,39.925,374.095,52.185,37.625,266.74,310.56,84.165,83.05,37.575,142.98,304.7,57.39,114.28,85.525,211.79,150.22,178.965,97.175,43.5,75.255,294.94
1586360557.613906,165.87,265.37,2025.68,1202.2,196.245,171.275,0,139.34,121.89,173.9,114.64,93.19,50.45,268.42,58.88,57.005,256.8,29.495,79.79,196.32,85.32,46.82,33.885,23.105,131.33,102.07,42.515,41.455,121.91,39.925,373.58,52.185,37.605,266.59,310.11,83.89,83.05,37.545,142.98,304.7,57.405,114.55,85.325,211.79,150.32,178.91,97.215,43.5,75.19,294.94
1586360617.817049,165.965,265.37,2026.75,1204.195,196.245,171.38,0,139.25,121.89,173.85,114.795,93.235,50.425,268.38,58.815,57.015,257.88,29.48,79.86,196.125,85.32,46.785,33.925,23.09,131.33,102.01,42.44,41.475,121.91,39.925,373.82,52.165,37.615,266.45,310.165,83.76,83.085,37.545,142.98,304.43,57.475,114.55,85.275,211.79,150.26,179.15,97.205,43.5,75.24,294.94
1586360677.983974,165.925,265.37,2026.395,1204.115,196.435,171.64,0,139.4,121.89,174.155,114.775,93.21,50.425,268.5,58.78,57.015,257.125,29.445,79.88,196.125,85.305,46.78,33.925,23.1,131.255,101.71,42.325,41.415,121.91,39.925,373.82,52.185,37.56,266.45,310.0,83.655,83.035,37.545,143.2,304.43,57.45,114.55,85.32,212.07,150.26,179.15,97.175,43.5,75.2,295.53
1586360738.270565,165.8,265.37,2026.755,1203.805,196.315,171.615,0,139.35,122.06,173.69,114.76,93.11,50.425,268.46,58.74,57.02,257.635,29.425,79.87,196.24,85.305,46.76,33.935,23.03,131.255,101.82,42.315,41.41,121.91,39.925,373.79,52.19,37.535,265.88,310.035,83.71,83.035,37.545,143.21,304.72,57.35,114.55,85.35,212.07,150.33,179.17,97.15,43.5,75.11,295.53
1586360798.501914,165.87,265.43,2026.755,1203.91,196.155,171.73,0,139.4,121.98,173.76,114.56,93.175,50.435,267.73,58.795,57.04,258.235,29.48,79.74,196.43,85.305,46.8,33.945,23.105,131.31,102.13,42.375,41.46,121.91,39.925,373.79,52.19,37.55,266.17,310.045,83.85,83.035,37.545,143.21,304.72,57.385,114.55,85.245,212.07,150.145,179.2,97.12,43.47,75.18,295.66
1586360858.716596,165.82,265.44,2028.88,1204.39,196.11,171.61,0,139.35,122.035,173.79,114.445,93.22,50.435,267.73,58.745,57.015,259.0,29.425,79.74,196.62,85.305,46.79,33.91,23.115,131.17,102.11,42.365,41.445,121.91,39.925,373.79,52.145,37.485,266.44,310.0,83.8,83.035,37.575,143.21,304.51,57.39,114.55,85.24,212.07,150.34,179.01,97.15,43.47,75.08,295.49
1586360918.927057,165.85,265.34,2029.09,1204.39,196.085,171.61,0,139.36,122.035,174.03,114.53,93.38,50.455,267.965,58.795,57.025,260.09,29.45,79.79,196.66,85.305,46.785,33.925,23.145,131.21,102.14,42.395,41.525,121.91,39.925,373.79,52.19,37.53,266.37,309.785,83.82,83.035,37.575,143.21,304.45,57.43,114.55,85.24,212.07,150.34,179.01,97.175,43.47,75.08,295.75
1586360979.133008,165.79,265.51,2029.09,1204.39,196.215,171.685,0,139.51,121.86,174.03,114.645,93.38,50.455,268.17,58.81,57.015,259.07,29.44,79.72,196.58,85.305,46.79,33.96,23.17,131.21,102.105,42.43,41.48,121.91,39.925,373.79,52.14,37.54,266.31,309.515,83.75,82.97,37.575,143.21,304.45,57.395,114.55,85.24,211.925,150.34,178.73,97.025,43.47,75.06,295.34
1586361039.362417,165.68,265.07,2029.525,1203.19,196.0,171.8,0,139.51,121.7,174.05,114.675,93.15,50.425,268.015,58.74,56.995,258.74,29.405,79.68,196.58,85.17,46.775,33.935,23.19,131.14,101.87,42.43,41.42,121.91,39.925,373.79,52.145,37.46,266.06,309.4,83.67,82.86,37.635,143.06,304.03,57.36,114.545,85.24,211.925,150.34,178.66,97.01,43.47,75.005,294.78
1586361099.578382,165.635,265.095,2028.27,1203.15,195.82,171.7,0,139.06,121.7,173.99,114.73,92.965,50.39,267.96,58.74,56.975,258.62,29.385,79.685,196.58,85.225,46.76,33.95,23.115,131.11,101.76,42.31,41.42,121.91,39.87,372.945,52.135,37.46,265.58,309.4,83.495,82.85,37.635,143.06,304.03,57.37,114.545,85.02,211.925,150.265,178.44,97.005,43.47,75.005,294.78
1586361159.784268,165.73,264.92,2028.27,1203.15,195.62,171.68,284110,139.07,121.835,174.19,114.67,92.87,50.39,268.02,58.73,56.945,258.875,29.35,79.73,195.785,85.29,46.745,33.935,23.075,131.05,101.74,42.3,41.375,121.91,39.87,372.85,52.155,37.46,265.32,308.765,83.43,82.85,37.635,143.15,304.315,57.36,114.545,84.92,211.925,150.225,178.22,96.94,43.47,75.005,294.78
1586361219.985732,165.55,264.93,2028.0,1201.89,195.62,171.6,284110,139.15,121.86,173.915,114.67,92.74,50.39,267.97,58.695,56.955,259.01,29.345,79.685,195.42,85.29,46.745,33.955,23.035,131.1,101.68,42.27,41.38,121.91,39.87,372.68,52.135,37.45,265.0,308.455,83.27,82.81,37.635,143.15,304.315,57.415,114.49,84.92,211.925,150.195,178.19,96.85,43.47,75.005,294.78
1586361280.192292,165.465,264.915,2027.75,1201.89,195.42,171.59,284110,139.15,121.86,173.86,114.555,92.75,50.345,267.96,58.66,57.035,259.24,29.395,79.71,195.42,85.2,46.745,33.995,23.035,131.15,101.7,42.27,41.385,121.91,39.87,372.68,52.135,37.46,265.0,308.405,83.42,82.78,37.635,143.12,304.45,57.405,114.485,84.82,211.925,150.17,178.18,96.84,43.47,75.07,295.265
1586361340.437086,165.29,264.735,2026.3,1201.51,195.345,171.58,284110,139.31,122.04,173.83,114.5,92.75,50.34,268.085,58.59,57.015,259.06,29.385,79.695,195.61,85.2,46.74,34.005,22.995,131.15,101.69,42.335,41.405,121.91,39.87,372.4,52.165,37.485,264.72,308.31,83.43,82.78,37.495,143.12,304.5,57.43,114.485,84.785,211.925,149.77,178.02,96.84,43.47,75.03,295.475
1586361400.660855,165.53,265.095,2028.0,1201.51,195.41,171.74,284110,139.435,122.19,173.83,114.5,92.835,50.34,268.755,58.615,57.055,259.075,29.465,79.81,195.61,85.235,46.745,34.045,23.04,131.13,101.68,42.345,41.465,121.91,39.87,372.32,52.15,37.5,264.72,308.84,83.67,82.78,37.495,143.555,304.5,57.47,114.485,84.815,211.925,150.07,178.02,97.11,43.525,75.03,295.875
1586361460.885546,165.535,265.1,2028.0,1201.51,195.59,171.74,284110,139.535,122.19,174.345,114.56,92.93,50.395,269.295,58.61,57.06,258.275,29.495,79.905,195.92,85.265,46.815,34.075,23.055,131.13,101.915,42.36,41.49,121.91,39.87,372.49,52.175,37.49,265.28,309.14,83.78,82.97,37.495,143.555,305.02,57.515,114.485,84.915,211.8,149.87,178.76,97.11,43.525,75.11,295.69
1586361521.147145,165.4,265.03,2028.0,1201.89,195.45,171.58,284110,139.525,122.11,174.025,114.56,92.87,50.365,268.475,58.58,57.045,257.8,29.485,79.855,195.92,85.24,46.795,34.045,23.06,131.3,101.665,42.26,41.41,121.91,39.87,371.795,52.09,37.445,264.945,309.19,83.625,82.97,37.48,143.6,304.82,57.46,114.575,84.77,211.8,149.67,178.7,97.01,43.525,75.09,294.955
1586361581.400203,165.38,264.99,2028.0,1201.22,195.45,171.57,284110,139.525,122.11,174.01,114.48,92.88,50.36,268.52,58.585,57.035,257.855,29.49,79.79,195.92,85.215,46.785,34.01,23.055,131.3,101.67,42.27,41.4,121.91,39.87,372.31,52.09,37.45,264.915,309.36,83.69,82.88,37.48,143.6,304.8,57.46,114.28,84.85,211.57,149.6,178.7,96.835,43.525,75.065,295.055
1586361641.670202,165.1,264.795,2027.29,1201.22,195.45,171.62,284110,139.505,122.05,174.01,114.365,92.73,50.36,268.165,58.545,57.055,258.095,29.465,79.805,195.92,85.19,46.77,33.95,23.07,131.105,101.57,42.24,41.325,121.91,39.87,372.12,52.09,37.395,264.915,309.2,83.65,82.84,37.515,143.6,304.67,57.51,114.27,84.84,211.57,149.645,178.7,96.72,43.525,75.01,294.78
1586361701.874845,165.16,264.815,2027.29,1199.785,195.45,171.63,284110,139.53,122.05,174.01,114.52,92.69,50.345,268.05,58.575,57.03,257.46,29.465,79.84,195.92,85.19,46.8,33.96,23.035,131.105,101.47,42.29,41.365,121.91,39.87,372.12,52.05,37.415,264.8,309.415,83.63,82.78,37.52,143.6,304.67,57.58,114.27,84.86,211.11,149.58,177.91,96.76,43.525,74.99,294.78
1586361762.087449,165.075,264.52,2027.29,1199.785,195.24,171.29,284110,139.49,122.23,173.7,114.56,92.67,50.34,267.75,58.605,56.995,257.75,29.455,79.88,195.26,85.19,46.79,33.94,23.055,131.0,101.405,42.26,41.345,121.91,39.87,372.73,52.06,37.405,264.62,309.745,83.65,82.78,37.54,143.6,304.67,57.525,114.27,84.775,211.11,149.56,177.91,96.83,43.525,74.99,295.105
1586361822.307075,165.135,264.745,2027.21,1200.93,195.35,171.6,284110,139.54,122.27,174.08,114.54,92.67,50.315,268.275,58.715,57.025,257.85,29.455,79.89,195.39,85.15,46.79,33.99,23.05,131.075,101.7,42.24,41.42,121.91,39.87,372.81,52.06,37.42,264.62,310.01,83.485,82.78,37.54,143.69,305.1,57.53,114.27,84.74,211.11,149.665,177.71,96.88,43.525,74.99,295.105
1586361882.516572,165.3,264.93,2027.46,1202.15,195.41,171.62,284110,139.55,122.49,174.05,114.56,92.77,50.33,268.275,58.7,57.03,257.89,29.485,79.94,195.65,85.15,46.83,34.01,23.1,131.075,101.73,42.36,41.41,121.91,39.92,372.89,52.06,37.415,265.43,310.095,83.48,82.78,37.54,143.69,305.1,57.615,114.27,84.74,211.48,149.98,177.54,96.92,43.525,75.06,295.705
1586361942.736748,165.26,264.76,2027.97,1202.175,195.38,171.465,284110,139.55,122.49,173.885,114.88,92.59,50.32,268.095,58.775,57.065,257.49,29.465,79.925,195.65,85.305,46.81,33.95,23.055,131.075,101.89,42.285,41.41,121.91,39.92,372.89,52.06,37.365,265.42,310.155,83.25,82.87,37.54,143.76,305.45,57.575,114.37,84.87,211.28,149.88,177.43,96.79,43.525,75.09,295.13
1586362002.961256,165.15,264.745,2027.99,1202.57,195.4,171.44,284110,139.55,122.49,173.885,114.855,92.59,50.345,267.99,58.785,57.075,257.32,29.48,79.86,195.65,85.305,46.825,33.955,23.11,131.305,101.77,42.285,41.375,121.91,39.92,373.13,52.06,37.35,265.42,310.08,83.37,82.845,37.43,143.76,305.45,57.62,114.37,84.9,211.61,149.74,177.33,96.83,43.525,75.01,295.375
1586362063.256028,165.385,265.07,2027.99,1203.06,195.4,171.575,284110,139.55,122.49,174.04,115.06,92.59,50.42,268.21,58.87,57.095,257.1,29.515,79.945,195.65,85.305,46.85,33.96,23.15,131.305,101.89,42.36,41.405,121.91,39.92,372.865,52.06,37.41,265.42,310.29,83.61,82.93,37.43,143.96,305.45,57.655,114.37,85.01,211.59,149.795,177.83,96.85,43.525,75.13,295.375
1586362123.4644,165.385,265.19,2027.46,1204.0,195.485,171.725,284110,139.45,122.49,174.085,114.99,92.805,50.42,268.465,58.88,57.095,257.57,29.515,79.945,195.65,85.305,46.9,33.935,23.11,131.18,101.77,42.36,41.42,121.91,39.92,372.865,52.09,37.445,265.42,310.48,83.72,82.945,37.43,143.96,305.45,57.615,114.535,85.01,211.59,149.68,177.65,96.88,43.525,75.13,295.375
1586362183.671033,165.18,265.19,2027.46,1204.0,195.49,171.63,284110,139.49,122.41,174.085,114.86,92.815,50.405,267.85,58.83,57.045,257.405,29.485,79.94,195.65,85.305,46.925,33.89,23.115,131.0,101.85,42.32,41.335,121.91,39.92,371.705,52.09,37.45,265.42,310.82,83.49,82.925,37.43,143.915,305.45,57.585,114.535,85.01,211.59,149.785,177.63,96.835,43.525,75.13,295.5
1586362243.894953,164.955,264.68,2027.46,1201.05,195.375,171.185,284110,139.49,122.205,174.085,114.62,92.815,50.4,267.395,58.795,57.005,257.235,29.445,79.96,195.255,85.095,46.84,33.895,23.115,130.875,101.815,42.32,41.31,121.91,39.92,371.16,52.09,37.42,265.05,310.53,83.47,82.81,37.425,143.99,305.45,57.55,114.535,84.765,211.28,149.7,177.62,96.69,43.525,74.91,295.19
1586362304.111315,164.82,264.67,2025.22,1201.29,195.2,171.185,284110,139.31,122.205,174.085,114.555,92.815,50.4,267.395,58.685,57.02,257.22,29.49,79.88,194.93,85.095,46.85,33.91,23.125,130.855,101.58,42.285,41.28,121.91,39.92,370.83,52.04,37.375,264.74,310.76,83.47,82.78,37.425,143.83,305.0,57.58,114.535,84.765,211.28,149.535,177.48,96.68,43.525,74.91,295.41
1586362364.320186,164.76,264.6,2025.22,1201.29,195.1,171.185,284110,139.35,122.015,173.635,114.54,92.815,50.4,267.435,58.685,57.05,257.52,29.52,79.95,195.225,85.095,46.83,33.925,23.15,130.855,101.59,42.285,41.275,121.91,39.92,371.51,52.04,37.405,264.74,310.805,83.545,82.72,37.405,143.83,305.0,57.58,114.535,84.705,211.28,149.535,177.93,96.72,43.525,74.89,295.41
1586362424.520004,164.81,264.66,2025.22,1200.965,195.08,171.215,284110,139.27,121.855,173.635,114.245,92.815,50.4,267.445,58.66,57.055,257.52,29.545,79.895,195.26,85.095,46.875,33.915,23.145,130.725,101.715,42.285,41.29,121.91,39.92,371.22,52.015,37.415,265.005,310.845,83.595,82.745,37.405,143.83,304.48,57.595,114.535,84.78,211.28,149.56,178.02,96.73,43.525,75.02,295.41
1586362484.744595,164.675,264.66,2025.22,1200.965,195.14,171.17,284110,139.27,121.855,173.435,114.38,92.72,50.4,267.375,58.69,57.025,257.875,29.53,79.92,195.26,85.095,46.905,33.925,23.125,130.79,101.62,42.415,41.3,121.91,39.92,371.36,52.01,37.395,264.91,310.85,83.65,82.745,37.405,143.83,304.4,57.57,113.94,84.71,211.37,149.6,178.02,96.71,43.525,75.02,295.41
1586362545.478871,164.925,264.81,2025.57,1201.28,195.15,171.29,284110,139.27,121.725,173.725,114.51,92.79,50.315,267.86,58.725,57.005,257.74,29.585,79.96,195.26,85.095,46.925,33.96,23.16,130.79,101.71,42.5,41.335,121.91,39.92,371.12,52.105,37.445,265.175,310.795,83.955,82.74,37.405,143.8,304.4,57.645,113.92,84.79,211.37,149.6,177.81,96.71,43.56,75.11,295.41
1586362605.67951,165.055,265.07,2025.57,1201.28,195.15,171.3,284110,139.5,121.78,174.125,114.65,92.79,50.345,268.54,58.8,57.055,258.03,29.62,80.11,195.66,85.095,46.925,33.99,23.2,130.9,101.985,42.585,41.38,121.91,39.92,371.17,52.115,37.535,265.69,311.56,84.22,82.78,37.405,143.8,304.4,57.65,113.92,84.995,211.585,149.88,177.81,96.91,43.56,75.18,295.41
1586362665.901547,165.09,264.91,2025.57,1201.28,195.12,171.425,284110,139.535,121.78,174.295,114.69,92.79,50.345,268.67,58.92,57.085,258.48,29.625,80.16,195.92,85.195,46.95,34.01,23.215,131.025,101.92,42.605,41.425,122.8,39.92,371.17,52.175,37.545,265.77,311.83,84.225,82.785,37.565,143.8,304.59,57.72,113.92,84.97,211.585,149.965,178.2,96.91,43.58,75.27,295.41
1586362726.096468,165.18,265.05,2025.48,1201.28,195.015,171.485,284110,139.535,121.91,174.45,114.68,92.79,50.345,268.8,58.945,57.05,258.48,29.62,80.1,195.92,85.24,46.94,34.005,23.235,131.025,101.93,42.59,41.405,122.8,39.92,370.59,52.25,37.555,265.965,311.84,84.085,82.785,37.565,143.8,304.4,57.735,113.92,84.99,211.49,149.7,178.0,97.09,43.58,75.28,295.41
1586362786.369846,165.14,265.03,2025.045,1201.28,194.97,171.435,284110,139.585,121.875,174.445,114.685,93.27,50.345,268.905,59.02,57.065,258.64,29.61,80.17,195.9,85.24,46.98,34.015,23.245,131.025,101.855,42.59,41.405,122.8,39.92,370.26,52.27,37.525,265.965,311.64,84.1,82.76,37.565,143.8,304.38,57.825,113.92,84.99,211.49,150.01,177.925,96.95,43.585,75.25,295.41
1586362846.591598,165.075,265.03,2025.045,1201.28,194.96,171.435,284110,139.73,121.875,174.445,114.68,93.19,50.345,269.08,58.995,57.145,258.64,29.6,80.13,195.75,85.24,46.98,33.985,23.205,131.025,101.87,42.525,41.41,122.8,39.92,371.39,52.27,37.505,265.965,311.74,84.045,82.76,37.545,143.8,304.38,57.8,113.92,85.07,211.26,149.99,177.925,96.895,43.585,75.25,295.41
1586362906.773233,165.12,265.2,2025.045,1201.28,194.76,171.435,284110,139.73,121.71,174.32,114.62,93.19,50.375,269.25,58.995,57.135,258.98,29.58,80.12,195.72,85.145,46.96,33.99,23.21,131.025,101.865,42.59,41.44,122.8,39.92,371.04,52.3,37.505,265.965,311.895,84.01,82.625,37.545,143.8,304.65,57.835,113.92,85.14,211.26,150.035,177.78,96.95,43.585,75.18,295.41
1586362966.972713,165.23,265.2,2025.045,1203.13,194.76,171.41,284110,139.73,121.715,174.43,114.555,93.19,50.375,269.595,59.12,57.155,258.98,29.595,80.135,195.86,85.14,47.005,33.995,23.235,131.12,101.905,42.56,41.43,122.8,39.92,371.04,52.28,37.51,265.965,312.45,84.045,82.7,37.56,144.19,304.665,57.845,114.525,85.12,211.26,150.05,178.06,96.89,43.585,75.225,295.41
1586363027.188463,165.245,265.285,2025.745,1203.13,194.68,171.35,284110,139.73,121.59,174.43,114.565,93.31,50.375,269.58,59.12,57.21,258.735,29.595,80.155,195.74,85.14,47.045,34.015,23.245,131.41,102.0,42.55,41.44,122.8,39.92,371.685,52.28,37.565,265.965,312.8,84.065,82.7,37.56,144.19,304.45,57.835,114.525,85.12,211.26,150.02,177.99,96.97,43.585,75.225,297.55
1586363087.391529,165.185,265.22,2025.79,1202.2,194.785,171.42,284110,139.645,121.555,174.43,114.57,93.285,50.375,269.47,59.225,57.24,258.94,29.555,80.055,196.26,85.14,47.055,33.985,23.245,131.41,101.995,42.565,41.44,122.8,39.925,371.75,52.29,37.555,265.965,312.76,84.02,82.685,37.545,144.155,304.42,57.835,114.525,85.045,211.6,150.07,177.685,96.87,43.565,75.25,297.315
1586363147.769758,165.3,265.19,2026.57,1202.2,194.85,171.53,284110,139.665,121.495,174.33,114.4,93.285,50.365,269.34,59.28,57.23,259.11,29.575,80.015,196.02,85.15,47.04,33.97,23.245,131.41,101.92,42.685,41.485,122.8,39.925,371.63,52.29,37.575,266.17,312.95,84.11,82.705,37.575,144.155,304.42,57.9,114.39,85.045,211.6,150.28,177.685,96.87,43.565,75.205,297.625
1586363207.974917,165.005,265.19,2025.88,1201.5,194.69,171.145,284110,139.665,121.535,174.33,114.29,93.285,50.365,269.09,59.15,57.235,259.12,29.575,80.025,195.52,85.15,46.96,33.94,23.205,131.41,101.825,42.675,41.435,122.8,39.925,371.47,52.28,37.585,266.17,312.83,83.965,82.58,37.575,144.155,304.42,57.845,114.39,85.045,211.6,150.31,177.685,96.8,43.565,75.07,297.59
1586363268.224322,164.965,265.19,2026.35,1199.82,194.655,170.945,284110,139.665,121.535,174.14,114.32,93.095,50.3,268.98,59.045,57.245,258.54,29.57,79.98,194.94,85.15,46.965,33.925,23.225,131.41,101.635,42.625,41.45,122.8,39.925,371.61,52.3,37.525,265.465,312.545,83.955,82.53,37.52,144.155,304.03,57.805,114.2,85.045,211.6,150.2,177.435,96.74,43.565,75.08,297.33
1586363328.474578,165.005,264.81,2026.35,1199.52,194.74,171.045,284110,139.58,121.46,174.28,114.405,93.135,50.3,268.98,59.065,57.295,258.85,29.59,79.98,195.175,85.15,47.08,33.95,23.225,131.24,101.75,42.665,41.525,122.8,39.925,371.93,52.29,37.555,265.64,312.52,83.93,82.53,37.52,144.155,304.285,57.755,114.2,85.1,211.6,150.375,177.61,96.66,43.565,75.08,297.315
1586363388.70824,164.815,264.81,2025.215,1197.99,194.75,171.045,283980,139.58,121.46,174.28,114.46,93.135,50.315,269.03,58.97,57.295,258.615,29.585,79.975,195.175,85.15,47.05,33.945,23.205,131.24,101.76,42.66,41.49,122.8,39.925,371.93,52.285,37.565,265.555,312.17,83.935,82.53,37.485,144.15,304.285,57.775,114.2,85.045,211.6,150.285,177.5,96.52,43.555,75.08,297.175
1586363448.914452,165.015,264.625,2025.45,1199.4,194.93,170.97,283980,139.56,121.46,174.22,114.47,93.135,50.365,269.17,58.935,57.335,258.615,29.59,80.01,194.97,85.11,47.06,33.98,23.225,131.24,101.78,42.735,41.555,122.8,39.925,371.74,52.29,37.565,265.805,311.94,83.985,82.43,37.485,144.15,304.24,57.765,114.2,85.09,211.17,150.37,177.5,96.63,43.565,75.08,297.49
1586363509.123103,164.985,264.71,2025.36,1199.64,194.94,171.045,283980,139.56,121.605,174.22,114.4,93.14,50.365,268.925,58.84,57.275,258.45,29.59,80.005,194.985,85.215,47.07,33.97,23.215,131.24,101.74,42.76,41.545,122.8,39.925,371.74,52.3,37.575,265.46,311.94,83.9,82.43,37.49,144.15,304.23,57.755,114.05,85.09,211.17,150.46,177.345,96.58,43.56,75.08,297.71
1586363569.344899,165.03,264.66,2025.36,1199.64,194.935,171.125,283980,139.56,121.555,174.38,114.45,93.13,50.365,268.935,58.885,57.275,258.79,29.605,79.975,195.655,85.215,47.12,33.975,23.215,131.07,101.68,42.645,41.545,122.8,39.925,371.74,52.375,37.6,265.605,311.94,83.9,82.36,37.46,144.23,304.2,57.785,114.24,85.175,211.17,150.545,177.42,96.67,43.56,75.08,297.92
1586363629.548496,165.065,264.66,2025.36,1199.64,194.91,171.125,283980,139.56,121.635,174.435,114.555,93.14,50.365,268.82,58.9,57.295,258.38,29.61,80.085,195.655,85.25,47.14,34.025,23.215,131.07,101.69,42.635,41.555,122.8,39.925,371.74,52.385,37.61,265.675,311.62,83.915,82.28,37.46,144.23,304.375,57.8,114.24,85.175,211.17,150.695,177.35,96.66,43.56,75.08,298.165
1586363689.782624,165.04,264.66,2025.36,1201.345,194.98,171.345,283980,139.56,121.73,174.435,114.58,93.12,50.365,268.855,58.85,57.265,258.46,29.61,80.075,195.385,85.25,47.14,34.005,23.245,131.07,101.74,42.685,41.555,122.8,39.925,371.74,52.355,37.645,265.885,311.5,83.93,82.25,37.46,144.28,304.65,57.8,114.24,85.175,211.2,150.4,177.36,96.66,43.56,75.1,298.165
1586363749.978724,165.02,265.02,2028.28,1201.12,194.825,171.44,283980,139.56,121.73,174.49,114.8,93.2,50.365,268.89,58.945,57.265,258.42,29.625,80.15,195.385,85.33,47.14,34.03,23.215,131.07,101.86,42.665,41.555,122.8,39.925,372.44,52.4,37.64,266.19,312.015,83.73,82.29,37.505,144.415,304.67,57.815,114.24,85.175,211.2,150.72,177.53,96.76,43.56,75.16,298.335
1586363810.181645,164.81,265.02,2026.56,1199.56,194.71,171.37,283980,139.56,121.66,174.16,114.6,93.02,50.3,268.7,58.765,57.245,257.905,29.595,80.06,194.715,85.33,47.14,33.99,23.16,131.07,101.72,42.535,41.465,122.8,39.925,372.3,52.295,37.56,265.275,312.015,83.38,82.25,37.505,144.415,304.65,57.705,114.28,85.175,211.2,150.44,176.9,96.53,43.515,75.07,298.205
1586363870.402557,164.885,264.35,2026.53,1199.56,194.72,171.485,283980,139.56,121.66,174.42,114.54,92.91,50.305,268.495,58.825,57.305,258.0,29.615,80.065,195.09,85.33,47.17,33.975,23.17,130.95,101.72,42.54,41.465,122.8,39.91,372.3,52.295,37.6,265.275,312.04,83.26,82.22,37.4,144.415,304.65,57.7,114.28,85.1,211.2,150.38,176.9,96.58,43.515,75.11,298.42
1586363930.62212,165.165,264.76,2026.75,1199.56,194.85,171.485,283980,139.56,121.66,174.61,114.58,92.91,50.36,269.185,58.825,57.365,258.64,29.645,80.125,195.09,85.33,47.29,34.015,23.215,131.27,101.88,42.64,41.48,122.8,39.91,372.345,52.375,37.6,265.685,312.32,83.57,82.23,37.435,144.415,304.965,57.79,114.4,85.33,211.2,150.81,176.9,96.58,43.515,75.11,299.11
1586363990.840978,165.63,265.11,2029.25,1201.775,194.95,172.03,283980,140.0,121.905,174.61,114.88,93.29,50.435,269.185,59.025,57.435,258.695,29.705,80.27,195.75,85.33,47.375,34.1,23.27,131.5,102.11,42.64,41.565,122.8,39.91,373.745,52.46,37.72,266.535,312.32,83.6,82.23,37.505,144.415,305.275,57.9,114.45,85.33,211.475,150.975,177.43,96.72,43.515,75.37,299.605
1586364051.070507,165.62,265.365,2030.0,1201.05,194.9,172.16,283980,140.0,121.96,174.85,114.845,93.21,50.435,270.09,59.03,57.455,258.86,29.69,80.365,195.75,85.33,47.4,34.12,23.255,131.5,101.935,42.805,41.595,122.8,39.91,373.145,52.485,37.745,266.525,312.32,83.89,82.5,37.505,144.415,305.33,57.93,114.45,85.525,211.475,150.97,177.43,96.84,43.515,75.37,299.605
1586364111.274805,165.72,265.405,2030.0,1201.63,194.98,172.22,283980,140.0,122.095,175.09,114.88,93.3,50.48,270.8,59.03,57.375,259.0,29.655,80.395,195.75,85.33,47.35,34.14,23.225,131.495,101.99,42.765,41.64,122.8,39.91,372.98,52.545,37.785,266.985,312.32,83.81,82.5,37.51,144.415,305.5,57.935,114.45,85.56,211.475,151.43,177.43,97.01,43.515,75.37,299.725
1586364171.467607,165.56,265.07,2029.74,1201.51,194.84,172.135,283980,140.0,121.96,175.09,114.8,93.12,50.45,270.34,59.015,57.29,259.0,29.615,80.29,196.015,85.33,47.35,34.085,23.195,131.495,101.82,42.7,41.615,122.8,39.91,372.58,52.52,37.72,266.71,312.32,83.82,82.5,37.495,144.63,305.5,57.87,114.45,85.56,211.475,151.46,177.97,96.845,43.515,75.275,299.225
